Transaction_ID,Date,Customer_ID,Product_ID,Store_ID,Quantity,Product_Name,Product_Category,Unit_Price,Store_City,Store_Region,Total_Amount
T002643,2023-10-12,C0639,P005,S001,4,Jeans,Clothing,50,New York,East,200
T002010,2023-10-12,C0496,P004,S005,5,T-shirt,Clothing,25,Seattle,West,125
T004549,2023-10-12,C0211,P008,S002,4,Backpack,Accessories,40,Los Angeles,West,160
T001723,2023-10-12,C0137,P002,S001,1,Smartphone,Electronics,800,New York,East,800
T001197,2023-10-12,C0855,P002,S005,3,Smartphone,Electronics,800,Seattle,West,2400
T002031,2023-10-12,C0308,P002,S001,1,Smartphone,Electronics,800,New York,East,800
T001287,2023-10-12,C0987,P007,S002,3,Coffee Maker,Appliances,150,Los Angeles,West,450
T003431,2023-10-12,C0394,P010,S004,1,Tablet,Electronics,500,Miami,South,500
T001710,2023-10-12,C0846,P004,S005,4,T-shirt,Clothing,25,Seattle,West,100
T003315,2023-10-12,C0251,P005,S005,2,Jeans,Clothing,50,Seattle,West,100
T003968,2023-10-12,C0637,P007,S002,3,Coffee Maker,Appliances,150,Los Angeles,West,450
T000518,2023-10-12,C0717,P002,S004,3,Smartphone,Electronics,800,Miami,South,2400
T001223,2023-10-12,C0797,P001,S004,3,Laptop,Electronics,1200,Miami,South,3600
T000468,2023-10-12,C0303,P008,S001,2,Backpack,Accessories,40,New York,East,80
T001728,2023-10-12,C0481,P003,S002,1,Headphones,Electronics,100,Los Angeles,West,100
T000320,2023-10-13,C0450,P010,S005,2,Tablet,Electronics,500,Seattle,West,1000
T000560,2023-10-13,C0611,P003,S003,2,Headphones,Electronics,100,Chicago,Central,200
T002337,2023-10-13,C0157,P001,S004,2,Laptop,Electronics,1200,Miami,South,2400
T000169,2023-10-13,C0345,P009,S005,2,Watch,Accessories,200,Seattle,West,400
T003564,2023-10-13,C0466,P006,S001,4,Sneakers,Footwear,80,New York,East,320
T002304,2023-10-13,C0130,P008,S005,1,Backpack,Accessories,40,Seattle,West,40
T001225,2023-10-13,C0511,P007,S004,4,Coffee Maker,Appliances,150,Miami,South,600
T000795,2023-10-13,C0718,P006,S002,4,Sneakers,Footwear,80,Los Angeles,West,320
T003137,2023-10-13,C0108,P003,S004,3,Headphones,Electronics,100,Miami,South,300
T001041,2023-10-13,C0818,P005,S002,1,Jeans,Clothing,50,Los Angeles,West,50
T003038,2023-10-13,C0972,P004,S001,4,T-shirt,Clothing,25,New York,East,100
T000717,2023-10-13,C0093,P005,S001,1,Jeans,Clothing,50,New York,East,50
T004161,2023-10-14,C0426,P004,S003,1,T-shirt,Clothing,25,Chicago,Central,25
T003545,2023-10-14,C0903,P010,S002,3,Tablet,Electronics,500,Los Angeles,West,1500
T002073,2023-10-14,C0852,P006,S001,4,Sneakers,Footwear,80,New York,East,320
T004823,2023-10-14,C0026,P006,S002,2,Sneakers,Footwear,80,Los Angeles,West,160
T001355,2023-10-14,C0317,P008,S003,4,Backpack,Accessories,40,Chicago,Central,160
T002311,2023-10-14,C0593,P007,S001,1,Coffee Maker,Appliances,150,New York,East,150
T001972,2023-10-14,C0756,P010,S005,3,Tablet,Electronics,500,Seattle,West,1500
T001151,2023-10-14,C0729,P004,S004,3,T-shirt,Clothing,25,Miami,South,75
T002431,2023-10-14,C0840,P008,S001,4,Backpack,Accessories,40,New York,East,160
T002414,2023-10-15,C0917,P005,S005,2,Jeans,Clothing,50,Seattle,West,100
T001248,2023-10-15,C0054,P010,S004,5,Tablet,Electronics,500,Miami,South,2500
T002599,2023-10-15,C0594,P003,S005,5,Headphones,Electronics,100,Seattle,West,500
T002614,2023-10-15,C0670,P010,S001,4,Tablet,Electronics,500,New York,East,2000
T002598,2023-10-15,C0287,P001,S001,2,Laptop,Electronics,1200,New York,East,2400
T000761,2023-10-15,C0973,P002,S004,2,Smartphone,Electronics,800,Miami,South,1600
T000392,2023-10-15,C0579,P007,S003,3,Coffee Maker,Appliances,150,Chicago,Central,450
T001453,2023-10-15,C0748,P002,S002,5,Smartphone,Electronics,800,Los Angeles,West,4000
T001243,2023-10-15,C0935,P001,S001,3,Laptop,Electronics,1200,New York,East,3600
T001731,2023-10-15,C0249,P006,S002,3,Sneakers,Footwear,80,Los Angeles,West,240
T002341,2023-10-15,C0609,P009,S002,2,Watch,Accessories,200,Los Angeles,West,400
T001887,2023-10-15,C0401,P009,S003,2,Watch,Accessories,200,Chicago,Central,400
T004383,2023-10-15,C0143,P001,S001,4,Laptop,Electronics,1200,New York,East,4800
T003876,2023-10-15,C0326,P006,S005,1,Sneakers,Footwear,80,Seattle,West,80
T003362,2023-10-15,C0452,P008,S004,2,Backpack,Accessories,40,Miami,South,80
T000363,2023-10-15,C0897,P007,S003,3,Coffee Maker,Appliances,150,Chicago,Central,450
T002265,2023-10-15,C0098,P001,S005,3,Laptop,Electronics,1200,Seattle,West,3600
T001271,2023-10-15,C0131,P006,S003,3,Sneakers,Footwear,80,Chicago,Central,240
T001059,2023-10-15,C0596,P002,S004,4,Smartphone,Electronics,800,Miami,South,3200
T004883,2023-10-15,C0471,P006,S001,2,Sneakers,Footwear,80,New York,East,160
T000723,2023-10-16,C0783,P006,S003,4,Sneakers,Footwear,80,Chicago,Central,320
T002892,2023-10-16,C0387,P004,S001,3,T-shirt,Clothing,25,New York,East,75
T002070,2023-10-16,C0594,P006,S005,2,Sneakers,Footwear,80,Seattle,West,160
T001629,2023-10-16,C0967,P005,S004,3,Jeans,Clothing,50,Miami,South,150
T000479,2023-10-16,C0192,P006,S004,4,Sneakers,Footwear,80,Miami,South,320
T001081,2023-10-16,C0468,P002,S004,1,Smartphone,Electronics,800,Miami,South,800
T004285,2023-10-16,C0640,P001,S001,2,Laptop,Electronics,1200,New York,East,2400
T000943,2023-10-16,C0932,P004,S001,4,T-shirt,Clothing,25,New York,East,100
T004592,2023-10-16,C0791,P004,S003,1,T-shirt,Clothing,25,Chicago,Central,25
T001086,2023-10-16,C0336,P010,S002,1,Tablet,Electronics,500,Los Angeles,West,500
T004226,2023-10-16,C0761,P006,S003,5,Sneakers,Footwear,80,Chicago,Central,400
T000106,2023-10-16,C0187,P002,S002,4,Smartphone,Electronics,800,Los Angeles,West,3200
T004567,2023-10-16,C0229,P004,S003,3,T-shirt,Clothing,25,Chicago,Central,75
T001826,2023-10-16,C0794,P001,S002,1,Laptop,Electronics,1200,Los Angeles,West,1200
T002397,2023-10-16,C0071,P003,S001,1,Headphones,Electronics,100,New York,East,100
T000300,2023-10-16,C0568,P005,S004,5,Jeans,Clothing,50,Miami,South,250
T003062,2023-10-16,C0232,P007,S001,5,Coffee Maker,Appliances,150,New York,East,750
T001805,2023-10-16,C0127,P004,S001,3,T-shirt,Clothing,25,New York,East,75
T001395,2023-10-16,C0747,P004,S005,4,T-shirt,Clothing,25,Seattle,West,100
T004416,2023-10-17,C0998,P003,S003,1,Headphones,Electronics,100,Chicago,Central,100
T003607,2023-10-17,C0271,P006,S003,5,Sneakers,Footwear,80,Chicago,Central,400
T002161,2023-10-17,C0788,P004,S001,1,T-shirt,Clothing,25,New York,East,25
T002533,2023-10-17,C0125,P009,S005,2,Watch,Accessories,200,Seattle,West,400
T002055,2023-10-17,C0183,P008,S004,2,Backpack,Accessories,40,Miami,South,80
T003598,2023-10-17,C0715,P007,S001,2,Coffee Maker,Appliances,150,New York,East,300
T000449,2023-10-17,C0294,P004,S005,2,T-shirt,Clothing,25,Seattle,West,50
T003625,2023-10-17,C0379,P006,S005,4,Sneakers,Footwear,80,Seattle,West,320
T000489,2023-10-17,C0573,P001,S005,5,Laptop,Electronics,1200,Seattle,West,6000
T004107,2023-10-17,C0804,P007,S004,1,Coffee Maker,Appliances,150,Miami,South,150
T004981,2023-10-17,C0021,P002,S003,1,Smartphone,Electronics,800,Chicago,Central,800
T003378,2023-10-17,C0311,P003,S005,1,Headphones,Electronics,100,Seattle,West,100
T004342,2023-10-17,C0514,P001,S005,5,Laptop,Electronics,1200,Seattle,West,6000
T003670,2023-10-17,C0468,P007,S001,2,Coffee Maker,Appliances,150,New York,East,300
T004505,2023-10-18,C0811,P003,S004,1,Headphones,Electronics,100,Miami,South,100
T001267,2023-10-18,C0029,P007,S004,4,Coffee Maker,Appliances,150,Miami,South,600
T002168,2023-10-18,C0621,P005,S002,5,Jeans,Clothing,50,Los Angeles,West,250
T003233,2023-10-18,C0482,P004,S004,5,T-shirt,Clothing,25,Miami,South,125
T004836,2023-10-18,C0825,P009,S002,3,Watch,Accessories,200,Los Angeles,West,600
T001417,2023-10-18,C0685,P006,S003,3,Sneakers,Footwear,80,Chicago,Central,240
T004833,2023-10-18,C0908,P008,S004,4,Backpack,Accessories,40,Miami,South,160
T002248,2023-10-18,C0488,P001,S005,2,Laptop,Electronics,1200,Seattle,West,2400
T002375,2023-10-18,C0440,P008,S004,3,Backpack,Accessories,40,Miami,South,120
T001175,2023-10-18,C0710,P005,S004,1,Jeans,Clothing,50,Miami,South,50
T004322,2023-10-18,C0243,P005,S001,4,Jeans,Clothing,50,New York,East,200
T002118,2023-10-18,C0173,P010,S001,4,Tablet,Electronics,500,New York,East,2000
T002302,2023-10-18,C0442,P001,S005,5,Laptop,Electronics,1200,Seattle,West,6000
T001042,2023-10-18,C0171,P004,S004,1,T-shirt,Clothing,25,Miami,South,25
T002347,2023-10-19,C0513,P004,S004,5,T-shirt,Clothing,25,Miami,South,125
T004669,2023-10-19,C0759,P009,S001,4,Watch,Accessories,200,New York,East,800
T001117,2023-10-19,C0194,P006,S003,3,Sneakers,Footwear,80,Chicago,Central,240
T001374,2023-10-19,C0381,P007,S005,2,Coffee Maker,Appliances,150,Seattle,West,300
T002579,2023-10-19,C0631,P009,S002,5,Watch,Accessories,200,Los Angeles,West,1000
T004929,2023-10-19,C0158,P003,S003,4,Headphones,Electronics,100,Chicago,Central,400
T004184,2023-10-19,C0368,P009,S001,5,Watch,Accessories,200,New York,East,1000
T000627,2023-10-19,C0337,P001,S004,5,Laptop,Electronics,1200,Miami,South,6000
T003578,2023-10-19,C0670,P004,S002,3,T-shirt,Clothing,25,Los Angeles,West,75
T004735,2023-10-19,C0506,P010,S002,3,Tablet,Electronics,500,Los Angeles,West,1500
T000874,2023-10-19,C0465,P005,S002,5,Jeans,Clothing,50,Los Angeles,West,250
T002153,2023-10-19,C0021,P007,S004,1,Coffee Maker,Appliances,150,Miami,South,150
T003768,2023-10-19,C0277,P002,S004,4,Smartphone,Electronics,800,Miami,South,3200
T002007,2023-10-20,C0617,P008,S004,4,Backpack,Accessories,40,Miami,South,160
T002716,2023-10-20,C0404,P010,S001,5,Tablet,Electronics,500,New York,East,2500
T000119,2023-10-20,C0858,P008,S001,3,Backpack,Accessories,40,New York,East,120
T004990,2023-10-20,C0283,P007,S003,4,Coffee Maker,Appliances,150,Chicago,Central,600
T002216,2023-10-20,C0368,P002,S005,1,Smartphone,Electronics,800,Seattle,West,800
T004957,2023-10-20,C0921,P001,S002,1,Laptop,Electronics,1200,Los Angeles,West,1200
T002238,2023-10-20,C0247,P004,S004,3,T-shirt,Clothing,25,Miami,South,75
T002137,2023-10-20,C0152,P010,S005,5,Tablet,Electronics,500,Seattle,West,2500
T004926,2023-10-20,C0398,P006,S003,5,Sneakers,Footwear,80,Chicago,Central,400
T003735,2023-10-20,C0357,P001,S005,5,Laptop,Electronics,1200,Seattle,West,6000
T001950,2023-10-20,C0439,P004,S003,2,T-shirt,Clothing,25,Chicago,Central,50
T001481,2023-10-20,C0544,P005,S002,2,Jeans,Clothing,50,Los Angeles,West,100
T001146,2023-10-20,C0639,P007,S001,2,Coffee Maker,Appliances,150,New York,East,300
T001299,2023-10-20,C0877,P005,S002,1,Jeans,Clothing,50,Los Angeles,West,50
T000997,2023-10-20,C0194,P009,S002,3,Watch,Accessories,200,Los Angeles,West,600
T001335,2023-10-20,C0448,P010,S001,2,Tablet,Electronics,500,New York,East,1000
T001532,2023-10-20,C0598,P005,S002,4,Jeans,Clothing,50,Los Angeles,West,200
T001524,2023-10-20,C0599,P009,S004,1,Watch,Accessories,200,Miami,South,200
T001911,2023-10-20,C0531,P009,S005,2,Watch,Accessories,200,Seattle,West,400
T000227,2023-10-21,C0013,P001,S003,4,Laptop,Electronics,1200,Chicago,Central,4800
T001181,2023-10-21,C0317,P004,S003,4,T-shirt,Clothing,25,Chicago,Central,100
T003540,2023-10-21,C0509,P002,S004,2,Smartphone,Electronics,800,Miami,South,1600
T003392,2023-10-21,C0668,P005,S005,2,Jeans,Clothing,50,Seattle,West,100
T003350,2023-10-21,C0610,P008,S003,3,Backpack,Accessories,40,Chicago,Central,120
T002924,2023-10-21,C0119,P008,S003,4,Backpack,Accessories,40,Chicago,Central,160
T000791,2023-10-21,C0368,P003,S005,2,Headphones,Electronics,100,Seattle,West,200
T003080,2023-10-21,C0584,P009,S003,3,Watch,Accessories,200,Chicago,Central,600
T001097,2023-10-21,C0201,P002,S001,1,Smartphone,Electronics,800,New York,East,800
T000902,2023-10-21,C0228,P005,S002,4,Jeans,Clothing,50,Los Angeles,West,200
T002037,2023-10-21,C0791,P003,S002,1,Headphones,Electronics,100,Los Angeles,West,100
T000021,2023-10-21,C0383,P008,S004,4,Backpack,Accessories,40,Miami,South,160
T004767,2023-10-21,C0899,P005,S002,4,Jeans,Clothing,50,Los Angeles,West,200
T003922,2023-10-21,C0163,P008,S001,4,Backpack,Accessories,40,New York,East,160
T003686,2023-10-21,C0068,P002,S004,2,Smartphone,Electronics,800,Miami,South,1600
T004331,2023-10-22,C0238,P007,S003,5,Coffee Maker,Appliances,150,Chicago,Central,750
T003635,2023-10-22,C0928,P004,S002,4,T-shirt,Clothing,25,Los Angeles,West,100
T004532,2023-10-22,C0892,P001,S004,4,Laptop,Electronics,1200,Miami,South,4800
T004607,2023-10-22,C0753,P002,S003,2,Smartphone,Electronics,800,Chicago,Central,1600
T003626,2023-10-22,C0827,P007,S001,1,Coffee Maker,Appliances,150,New York,East,150
T001928,2023-10-22,C0491,P010,S003,3,Tablet,Electronics,500,Chicago,Central,1500
T000200,2023-10-22,C0328,P010,S001,5,Tablet,Electronics,500,New York,East,2500
T004447,2023-10-22,C0253,P001,S003,4,Laptop,Electronics,1200,Chicago,Central,4800
T004718,2023-10-22,C0842,P005,S002,1,Jeans,Clothing,50,Los Angeles,West,50
T002664,2023-10-22,C0166,P008,S002,5,Backpack,Accessories,40,Los Angeles,West,200
T001669,2023-10-22,C0015,P001,S004,4,Laptop,Electronics,1200,Miami,South,4800
T001535,2023-10-22,C0914,P004,S001,5,T-shirt,Clothing,25,New York,East,125
T001056,2023-10-22,C0316,P001,S004,1,Laptop,Electronics,1200,Miami,South,1200
T003247,2023-10-22,C0181,P002,S003,2,Smartphone,Electronics,800,Chicago,Central,1600
T001384,2023-10-22,C0007,P004,S003,4,T-shirt,Clothing,25,Chicago,Central,100
T002818,2023-10-22,C0929,P003,S001,2,Headphones,Electronics,100,New York,East,200
T004994,2023-10-23,C0649,P002,S002,2,Smartphone,Electronics,800,Los Angeles,West,1600
T000081,2023-10-23,C0393,P004,S003,2,T-shirt,Clothing,25,Chicago,Central,50
T004992,2023-10-23,C0665,P008,S002,4,Backpack,Accessories,40,Los Angeles,West,160
T003335,2023-10-23,C0215,P003,S005,3,Headphones,Electronics,100,Seattle,West,300
T004417,2023-10-23,C0461,P009,S005,4,Watch,Accessories,200,Seattle,West,800
T004938,2023-10-23,C0750,P010,S003,3,Tablet,Electronics,500,Chicago,Central,1500
T001030,2023-10-23,C0618,P009,S002,1,Watch,Accessories,200,Los Angeles,West,200
T001408,2023-10-23,C0798,P001,S003,1,Laptop,Electronics,1200,Chicago,Central,1200
T001154,2023-10-23,C0941,P004,S002,2,T-shirt,Clothing,25,Los Angeles,West,50
T001054,2023-10-23,C0656,P008,S004,1,Backpack,Accessories,40,Miami,South,40
T001379,2023-10-23,C0630,P003,S005,3,Headphones,Electronics,100,Seattle,West,300
T004914,2023-10-23,C0757,P002,S005,1,Smartphone,Electronics,800,Seattle,West,800
T002824,2023-10-24,C0748,P008,S002,3,Backpack,Accessories,40,Los Angeles,West,120
T001867,2023-10-24,C0646,P002,S005,2,Smartphone,Electronics,800,Seattle,West,1600
T001155,2023-10-24,C0164,P001,S001,3,Laptop,Electronics,1200,New York,East,3600
T002968,2023-10-24,C0762,P004,S005,1,T-shirt,Clothing,25,Seattle,West,25
T002189,2023-10-25,C0087,P008,S005,4,Backpack,Accessories,40,Seattle,West,160
T004974,2023-10-25,C0272,P003,S001,4,Headphones,Electronics,100,New York,East,400
T003736,2023-10-25,C0416,P008,S002,2,Backpack,Accessories,40,Los Angeles,West,80
T001946,2023-10-25,C0930,P006,S003,1,Sneakers,Footwear,80,Chicago,Central,80
T000256,2023-10-25,C0417,P006,S002,3,Sneakers,Footwear,80,Los Angeles,West,240
T003554,2023-10-25,C0283,P006,S001,1,Sneakers,Footwear,80,New York,East,80
T004933,2023-10-26,C0440,P002,S001,5,Smartphone,Electronics,800,New York,East,4000
T004415,2023-10-26,C0313,P004,S004,4,T-shirt,Clothing,25,Miami,South,100
T001119,2023-10-26,C0527,P002,S001,5,Smartphone,Electronics,800,New York,East,4000
T004822,2023-10-26,C0928,P003,S001,3,Headphones,Electronics,100,New York,East,300
T002027,2023-10-26,C0549,P003,S002,5,Headphones,Electronics,100,Los Angeles,West,500
T003974,2023-10-26,C0064,P010,S001,4,Tablet,Electronics,500,New York,East,2000
T000370,2023-10-26,C0460,P001,S003,5,Laptop,Electronics,1200,Chicago,Central,6000
T001889,2023-10-27,C0937,P006,S005,2,Sneakers,Footwear,80,Seattle,West,160
T002308,2023-10-27,C0482,P002,S004,4,Smartphone,Electronics,800,Miami,South,3200
T002291,2023-10-27,C0022,P001,S003,4,Laptop,Electronics,1200,Chicago,Central,4800
T002138,2023-10-27,C0331,P009,S002,5,Watch,Accessories,200,Los Angeles,West,1000
T004754,2023-10-27,C0362,P002,S002,5,Smartphone,Electronics,800,Los Angeles,West,4000
T000914,2023-10-27,C0285,P006,S005,5,Sneakers,Footwear,80,Seattle,West,400
T003454,2023-10-27,C0574,P006,S002,3,Sneakers,Footwear,80,Los Angeles,West,240
T000980,2023-10-27,C0478,P002,S004,4,Smartphone,Electronics,800,Miami,South,3200
T000625,2023-10-28,C0751,P001,S001,4,Laptop,Electronics,1200,New York,East,4800
T000858,2023-10-28,C0072,P004,S001,2,T-shirt,Clothing,25,New York,East,50
T002773,2023-10-28,C0830,P007,S002,4,Coffee Maker,Appliances,150,Los Angeles,West,600
T003887,2023-10-28,C0335,P008,S003,3,Backpack,Accessories,40,Chicago,Central,120
T001875,2023-10-28,C0090,P010,S005,5,Tablet,Electronics,500,Seattle,West,2500
T003342,2023-10-28,C0991,P003,S003,4,Headphones,Electronics,100,Chicago,Central,400
T004371,2023-10-28,C0929,P010,S002,2,Tablet,Electronics,500,Los Angeles,West,1000
T001616,2023-10-28,C0416,P003,S001,1,Headphones,Electronics,100,New York,East,100
T001803,2023-10-28,C0611,P002,S002,4,Smartphone,Electronics,800,Los Angeles,West,3200
T002852,2023-10-28,C0512,P008,S004,4,Backpack,Accessories,40,Miami,South,160
T001970,2023-10-28,C0956,P004,S002,5,T-shirt,Clothing,25,Los Angeles,West,125
T003183,2023-10-28,C0740,P003,S002,5,Headphones,Electronics,100,Los Angeles,West,500
T003285,2023-10-28,C0658,P002,S002,5,Smartphone,Electronics,800,Los Angeles,West,4000
T000094,2023-10-28,C0038,P002,S005,4,Smartphone,Electronics,800,Seattle,West,3200
T001478,2023-10-28,C0635,P001,S002,4,Laptop,Electronics,1200,Los Angeles,West,4800
T002041,2023-10-28,C0487,P008,S002,1,Backpack,Accessories,40,Los Angeles,West,40
T002804,2023-10-29,C0963,P007,S003,5,Coffee Maker,Appliances,150,Chicago,Central,750
T002685,2023-10-29,C0117,P005,S004,1,Jeans,Clothing,50,Miami,South,50
T004523,2023-10-29,C0556,P002,S002,1,Smartphone,Electronics,800,Los Angeles,West,800
T003928,2023-10-29,C0681,P009,S003,3,Watch,Accessories,200,Chicago,Central,600
T001133,2023-10-29,C0728,P008,S004,5,Backpack,Accessories,40,Miami,South,200
T002144,2023-10-29,C0284,P009,S004,1,Watch,Accessories,200,Miami,South,200
T001273,2023-10-29,C0675,P003,S002,5,Headphones,Electronics,100,Los Angeles,West,500
T003087,2023-10-29,C0436,P004,S004,2,T-shirt,Clothing,25,Miami,South,50
T003001,2023-10-29,C0422,P007,S004,4,Coffee Maker,Appliances,150,Miami,South,600
T001537,2023-10-29,C0766,P007,S002,2,Coffee Maker,Appliances,150,Los Angeles,West,300
T003241,2023-10-29,C0570,P001,S002,5,Laptop,Electronics,1200,Los Angeles,West,6000
T001505,2023-10-29,C0542,P002,S002,2,Smartphone,Electronics,800,Los Angeles,West,1600
T004801,2023-10-29,C0617,P010,S002,5,Tablet,Electronics,500,Los Angeles,West,2500
T000521,2023-10-29,C0959,P007,S003,1,Coffee Maker,Appliances,150,Chicago,Central,150
T001159,2023-10-29,C0195,P008,S005,3,Backpack,Accessories,40,Seattle,West,120
T002259,2023-10-29,C0446,P008,S005,1,Backpack,Accessories,40,Seattle,West,40
T000341,2023-10-29,C0177,P004,S002,3,T-shirt,Clothing,25,Los Angeles,West,75
T002069,2023-10-29,C0099,P009,S002,3,Watch,Accessories,200,Los Angeles,West,600
T002628,2023-10-29,C0056,P001,S005,3,Laptop,Electronics,1200,Seattle,West,3600
T002312,2023-10-30,C0999,P010,S002,2,Tablet,Electronics,500,Los Angeles,West,1000
T003079,2023-10-30,C0088,P005,S005,2,Jeans,Clothing,50,Seattle,West,100
T000781,2023-10-30,C0047,P006,S005,1,Sneakers,Footwear,80,Seattle,West,80
T000662,2023-10-30,C0732,P003,S003,5,Headphones,Electronics,100,Chicago,Central,500
T003743,2023-10-30,C0579,P001,S003,4,Laptop,Electronics,1200,Chicago,Central,4800
T002064,2023-10-30,C0106,P001,S001,2,Laptop,Electronics,1200,New York,East,2400
T004135,2023-10-30,C0541,P009,S005,3,Watch,Accessories,200,Seattle,West,600
T003567,2023-10-30,C0763,P009,S005,4,Watch,Accessories,200,Seattle,West,800
T004502,2023-10-30,C0408,P003,S002,1,Headphones,Electronics,100,Los Angeles,West,100
T002149,2023-10-30,C0078,P007,S001,4,Coffee Maker,Appliances,150,New York,East,600
T001433,2023-10-30,C0087,P004,S002,2,T-shirt,Clothing,25,Los Angeles,West,50
T001291,2023-10-30,C0909,P009,S005,1,Watch,Accessories,200,Seattle,West,200
T001971,2023-10-30,C0600,P010,S005,3,Tablet,Electronics,500,Seattle,West,1500
T000714,2023-10-30,C0494,P001,S004,2,Laptop,Electronics,1200,Miami,South,2400
T003790,2023-10-30,C0846,P005,S003,2,Jeans,Clothing,50,Chicago,Central,100
T000882,2023-10-30,C0804,P001,S002,3,Laptop,Electronics,1200,Los Angeles,West,3600
T002770,2023-10-30,C0408,P010,S002,1,Tablet,Electronics,500,Los Angeles,West,500
T001742,2023-10-30,C0429,P004,S001,1,T-shirt,Clothing,25,New York,East,25
T001131,2023-10-30,C0869,P003,S003,4,Headphones,Electronics,100,Chicago,Central,400
T001099,2023-10-30,C0864,P004,S005,4,T-shirt,Clothing,25,Seattle,West,100
T004077,2023-10-30,C0456,P001,S005,4,Laptop,Electronics,1200,Seattle,West,4800
T001639,2023-10-31,C0035,P010,S004,5,Tablet,Electronics,500,Miami,South,2500
T003173,2023-10-31,C0760,P009,S002,2,Watch,Accessories,200,Los Angeles,West,400
T002136,2023-10-31,C0686,P003,S002,4,Headphones,Electronics,100,Los Angeles,West,400
T002076,2023-10-31,C0979,P006,S004,5,Sneakers,Footwear,80,Miami,South,400
T003738,2023-10-31,C0515,P008,S002,2,Backpack,Accessories,40,Los Angeles,West,80
T000265,2023-10-31,C0843,P008,S004,3,Backpack,Accessories,40,Miami,South,120
T000302,2023-10-31,C0342,P007,S003,2,Coffee Maker,Appliances,150,Chicago,Central,300
T000324,2023-10-31,C0871,P007,S001,2,Coffee Maker,Appliances,150,New York,East,300
T000274,2023-10-31,C0974,P005,S002,4,Jeans,Clothing,50,Los Angeles,West,200
T004835,2023-10-31,C0921,P002,S003,1,Smartphone,Electronics,800,Chicago,Central,800
T000076,2023-10-31,C0503,P005,S005,3,Jeans,Clothing,50,Seattle,West,150
T004427,2023-10-31,C0098,P003,S001,4,Headphones,Electronics,100,New York,East,400
T002129,2023-10-31,C0215,P008,S001,5,Backpack,Accessories,40,New York,East,200
T003504,2023-10-31,C0605,P007,S003,3,Coffee Maker,Appliances,150,Chicago,Central,450
T004616,2023-11-01,C0216,P004,S005,2,T-shirt,Clothing,25,Seattle,West,50
T000675,2023-11-01,C0136,P002,S001,1,Smartphone,Electronics,800,New York,East,800
T004619,2023-11-01,C0425,P010,S003,5,Tablet,Electronics,500,Chicago,Central,2500
T003259,2023-11-01,C0655,P004,S002,4,T-shirt,Clothing,25,Los Angeles,West,100
T001528,2023-11-01,C0582,P010,S004,3,Tablet,Electronics,500,Miami,South,1500
T002746,2023-11-01,C0810,P008,S004,4,Backpack,Accessories,40,Miami,South,160
T002883,2023-11-01,C0619,P002,S003,3,Smartphone,Electronics,800,Chicago,Central,2400
T003441,2023-11-01,C0604,P002,S002,4,Smartphone,Electronics,800,Los Angeles,West,3200
T001224,2023-11-01,C0326,P007,S005,5,Coffee Maker,Appliances,150,Seattle,West,750
T001997,2023-11-01,C0623,P009,S001,1,Watch,Accessories,200,New York,East,200
T001906,2023-11-01,C0503,P001,S002,5,Laptop,Electronics,1200,Los Angeles,West,6000
T001021,2023-11-01,C0721,P008,S001,2,Backpack,Accessories,40,New York,East,80
T004374,2023-11-01,C0658,P003,S004,3,Headphones,Electronics,100,Miami,South,300
T001840,2023-11-01,C0352,P006,S001,2,Sneakers,Footwear,80,New York,East,160
T001428,2023-11-01,C0246,P006,S001,5,Sneakers,Footwear,80,New York,East,400
T002116,2023-11-01,C0273,P001,S004,2,Laptop,Electronics,1200,Miami,South,2400
T000405,2023-11-01,C0152,P009,S005,1,Watch,Accessories,200,Seattle,West,200
T003391,2023-11-01,C0151,P001,S003,3,Laptop,Electronics,1200,Chicago,Central,3600
T004142,2023-11-02,C0727,P008,S003,1,Backpack,Accessories,40,Chicago,Central,40
T000792,2023-11-02,C0495,P005,S004,5,Jeans,Clothing,50,Miami,South,250
T003690,2023-11-02,C0001,P007,S003,4,Coffee Maker,Appliances,150,Chicago,Central,600
T003413,2023-11-02,C0007,P010,S001,4,Tablet,Electronics,500,New York,East,2000
T001706,2023-11-02,C0530,P005,S004,5,Jeans,Clothing,50,Miami,South,250
T002030,2023-11-02,C0073,P006,S004,5,Sneakers,Footwear,80,Miami,South,400
T000772,2023-11-02,C0251,P009,S005,2,Watch,Accessories,200,Seattle,West,400
T000378,2023-11-02,C0923,P001,S005,2,Laptop,Electronics,1200,Seattle,West,2400
T000187,2023-11-03,C0276,P010,S001,5,Tablet,Electronics,500,New York,East,2500
T003197,2023-11-03,C0237,P004,S004,3,T-shirt,Clothing,25,Miami,South,75
T003048,2023-11-03,C0794,P001,S003,2,Laptop,Electronics,1200,Chicago,Central,2400
T001888,2023-11-03,C0028,P007,S003,3,Coffee Maker,Appliances,150,Chicago,Central,450
T000043,2023-11-03,C0355,P003,S002,4,Headphones,Electronics,100,Los Angeles,West,400
T001372,2023-11-03,C0269,P008,S003,2,Backpack,Accessories,40,Chicago,Central,80
T002963,2023-11-03,C0895,P007,S005,1,Coffee Maker,Appliances,150,Seattle,West,150
T003264,2023-11-03,C0595,P001,S005,2,Laptop,Electronics,1200,Seattle,West,2400
T003848,2023-11-03,C0184,P005,S004,4,Jeans,Clothing,50,Miami,South,200
T003318,2023-11-03,C0931,P001,S004,2,Laptop,Electronics,1200,Miami,South,2400
